total_sqft,bath,balcony,price,site_location,bedrooms
1200.0,2.0,2.0,50.0,Kalyani Nagar,2.0
1255.0,2.0,1.0,57.5,Karve Nagar,2.0
1085.0,2.0,2.0,30.38,Karve Road,2.0
1313.0,2.0,1.0,58.27,Katraj,2.0
1934.0,3.0,2.0,150.0,Khadaki,3.0
1200.0,2.0,1.0,49.5,Khadki,2.0
3600.0,6.0,2.0,120.0,Kharadi,6.0
935.0,2.0,1.0,45.0,Kondhwa,2.0
877.0,2.0,2.0,30.0,Kondhwa Budruk,2.0
936.0,2.0,2.0,42.0,Kondhwa Khurd,2.0
1470.0,2.0,2.0,110.0,Koregaon Park,3.0
1050.0,1.0,1.0,70.0,Kothrud,1.0
1232.0,2.0,0.0,69.61,Law College Road,2.0
2225.0,4.0,2.0,169.0,Laxmi Road,3.0
1200.0,2.0,0.0,80.0,Lulla Nagar,3.0
1901.0,3.0,2.0,119.0,Mahatma Gandhi Road,3.0
1819.0,3.0,2.0,100.0,Mangalwar peth,3.0
1464.0,3.0,2.0,56.0,Manik Bagh,3.0
3715.0,6.0,0.0,200.5,Model colony,4.0
5000.0,4.0,3.0,290.0,Mukund Nagar,4.0
1200.0,4.0,3.0,169.0,Mundhawa,4.0
1256.0,2.0,1.0,60.0,Nagar Road,2.0
1100.0,2.0,2.0,44.0,Nana Peth,2.0
4800.0,3.0,3.0,302.0,Narayan Peth,4.0
1435.0,3.0,3.0,70.0,Narayangaon,3.0
1845.0,4.0,1.0,110.0,Padmavati,3.0
2400.0,4.0,1.0,130.0,Parvati Darshan,3.0
1140.0,2.0,2.0,46.0,Pashan,2.0
1200.0,2.0,0.0,60.0,Paud Road,2.0
2254.0,3.0,2.0,170.0,Pirangut,3.0
1750.0,3.0,2.0,150.0,Prabhat Road,3.0
1020.0,2.0,1.0,37.0,Pune Railway Station,2.0
515.0,1.0,1.0,25.0,Rasta Peth,1.0
1893.0,3.0,2.0,140.0,Raviwar Peth,3.0
3025.0,3.0,0.0,500.0,Sadashiv Peth,3.0
830.0,2.0,0.0,34.0,Sahakar Nagar,2.0
600.0,2.0,1.0,36.5,Salunke Vihar,2.0
1075.0,2.0,1.0,90.0,Sasson Road,3.0
3200.0,4.0,2.0,1200.0,Satara Road,4.0
1200.0,2.0,1.0,78.0,Senapati Bapat Road,2.0
1233.0,2.0,2.0,77.65,Shaniwar Peth,2.0
1255.0,2.0,2.0,65.26,Shivaji Nagar,2.0
1200.0,2.0,2.0,37.8,Shukrawar Peth,2.0
2145.0,3.0,2.0,175.0,Sinhagad Road,3.0
740.0,2.0,1.0,34.0,Swargate,2.0
1250.0,3.0,3.0,48.0,Tilak Road,3.0
1210.0,2.0,2.0,40.0,Uruli Devachi,2.0
1525.0,2.0,2.0,60.0,Vadgaon Budruk,3.0
540.0,1.0,0.0,36.0,Wadgaon Sheri,1.0
1240.0,2.0,1.0,84.0,Viman Nagar,3.0
1245.0,2.0,1.0,68.0,Vishrant Wadi,3.0
1865.0,3.0,3.0,350.0,Wagholi,3.0
1104.0,2.0,0.0,36.43,Wakadewadi,2.0
1075.0,2.0,1.0,35.99,Wanowrie,3.0
2200.0,2.0,1.0,55.0,Warje,2.0
1155.0,2.0,1.0,60.0,Yerawada,2.0
1520.0,2.0,3.0,62.0,Alandi Road,2.0
3122.0,6.0,2.0,245.0,Ambegaon Budruk,4.0
1290.0,2.0,1.0,85.0,Anandnagar,2.0
3000.0,4.0,0.0,200.0,Aundh Road,4.0
400.0,1.0,0.0,14.0,Baner,1.0
1340.0,2.0,3.0,53.6,Baner road,3.0
900.0,2.0,1.0,95.0,Bhandarkar Road,2.0
987.0,2.0,1.0,49.0,Bibvewadi,2.0
1720.0,3.0,2.0,100.0,Bopodi,3.0
1040.0,2.0,1.0,50.0,Budhwar Peth,2.0
900.0,2.0,0.0,64.0,Bund Garden Road,2.0
1030.0,2.0,1.0,50.0,Camp,2.0
2556.0,3.0,2.0,133.0,Chandan Nagar,3.0
1850.0,3.0,1.0,168.0,Dapodi,3.0
1028.0,2.0,1.0,31.86,Dehu Road,2.0
1270.0,2.0,1.0,83.0,Dhankawadi,2.0
1655.0,3.0,1.0,115.0,Dhayari Phata,3.0
940.0,2.0,1.0,40.0,Dhole Patil Road,2.0
1050.0,2.0,2.0,85.0,Erandwane,2.0
946.0,2.0,1.0,38.0,Fergusson College Road,2.0
1726.0,3.0,3.0,145.0,Ganesh Peth,3.0
2121.0,4.0,3.0,253.0,Ganeshkhind,3.0
1404.0,2.0,1.0,75.0,Ghorpade Peth,2.0
1525.0,2.0,2.0,48.0,Ghorpadi,3.0
1025.0,2.0,2.0,57.0,Gokhale Nagar,2.0
1575.0,4.0,0.0,150.0,Gultekdi,5.0
860.0,1.0,1.0,43.0,Guruwar peth,2.0
1223.0,2.0,1.0,42.81,Hadapsar,3.0
1197.0,2.0,1.0,47.8,Hingne Khurd,2.0
1150.0,2.0,1.0,52.75,Jangali Maharaj Road,2.0
4800.0,5.0,3.0,629.0,Kalyani Nagar,4.0
1040.0,2.0,2.0,46.0,Karve Nagar,2.0
1310.0,2.0,2.0,80.0,Karve Road,2.0
1788.0,3.0,2.0,98.34,Kasba Peth,3.0
1144.0,2.0,2.0,38.55,Katraj,2.0
1070.0,2.0,2.0,39.0,Khadaki,2.0
1200.0,2.0,2.0,70.0,Khadki,2.0
1862.0,3.0,2.0,120.0,Kharadi,3.0
1200.0,2.0,1.0,58.5,Kondhwa,2.0
970.0,2.0,2.0,27.0,Kondhwa Budruk,2.0
1646.0,3.0,2.0,79.5,Kondhwa Khurd,3.0
4395.0,4.0,2.0,242.0,Koregaon Park,4.0
1995.0,3.0,2.0,135.0,Law College Road,3.0
2400.0,4.0,2.0,450.0,Laxmi Road,4.0
1085.0,2.0,1.0,47.74,Lulla Nagar,2.0
1139.0,2.0,2.0,56.8,Mahatma Gandhi Road,2.0
1092.0,2.0,2.0,44.0,Mangalwar peth,2.0
1767.0,3.0,2.0,98.0,Manik Bagh,3.0
1692.0,3.0,2.0,88.0,Model colony,3.0
1645.0,3.0,3.0,100.0,Mukund Nagar,3.0
1345.0,2.0,1.0,57.0,Mundhawa,3.0
1100.0,2.0,1.0,60.0,Nagar Road,2.0
1408.0,3.0,3.0,62.0,Nana Peth,3.0
2400.0,4.0,1.0,240.0,Narayan Peth,4.0
1920.0,4.0,2.0,200.0,Narayangaon,4.0
2072.0,4.0,2.0,150.0,Padmavati,3.0
1420.0,2.0,1.0,158.0,Parvati Darshan,2.0
2040.0,3.0,2.0,137.0,Pashan,3.0
1220.0,3.0,2.0,56.0,Paud Road,3.0
1200.0,4.0,2.0,145.0,Pirangut,4.0
1300.0,2.0,1.0,79.0,Prabhat Road,2.0
1150.0,2.0,2.0,39.0,Pune Railway Station,2.0
1470.0,2.0,2.0,86.0,Rasta Peth,2.0
1063.0,2.0,1.0,31.9,Raviwar Peth,2.0
1311.0,2.0,2.0,48.0,Sadashiv Peth,2.0
3500.0,4.0,3.0,350.0,Sahakar Nagar,4.0
1400.0,2.0,2.0,55.0,Sasson Road,3.0
2200.0,2.0,0.0,62.0,Satara Road,2.0
1430.0,2.0,2.0,56.0,Senapati Bapat Road,3.0
1060.0,2.0,2.0,55.0,Shaniwar Peth,2.0
1000.0,2.0,0.0,110.0,Shivaji Nagar,3.0
1760.0,3.0,2.0,145.0,Shukrawar Peth,3.0
2010.0,3.0,3.0,92.0,Sinhagad Road,3.0
1480.0,2.0,2.0,64.23,Somwar Peth,3.0
1230.0,2.0,2.0,43.5,Swargate,3.0
1300.0,3.0,3.0,65.0,Tilak Road,3.0
4850.0,6.0,2.0,385.0,Vadgaon Budruk,4.0
1100.0,2.0,1.0,52.0,Wadgaon Sheri,2.0
1752.12,3.0,2.0,116.0,Viman Nagar,3.0
957.0,2.0,1.0,46.9,Vishrant Wadi,2.0
790.5,1.0,0.0,41.9,Wagholi,1.0
1942.0,3.0,2.0,102.0,Wakadewadi,3.0
1000.0,2.0,2.0,53.0,Wanowrie,2.0
668.0,1.0,1.0,36.85,Warje,1.0
3000.0,6.0,3.0,1000.0,Yerawada,5.0
1089.0,2.0,1.0,43.55,Ambegaon Budruk,2.0
1800.0,3.0,3.0,90.0,Anandnagar,3.0
1036.0,2.0,3.0,39.35,Aundh Road,2.0
1583.0,3.0,3.0,105.0,Balaji Nagar,3.0
3300.0,4.0,0.0,150.0,Baner,4.0
1100.0,2.0,2.0,65.0,Baner road,2.0
800.0,1.0,1.0,100.0,Bhandarkar Road,1.0
1246.0,2.0,1.0,65.0,Bhavani Peth,2.0
850.0,2.0,3.0,28.0,Bibvewadi,2.0
1196.0,2.0,2.0,51.51,Bopodi,2.0
1697.0,3.0,2.0,114.0,Budhwar Peth,3.0
1000.0,2.0,0.0,64.0,Bund Garden Road,2.0
1567.0,3.0,3.0,90.0,Camp,3.0
1200.0,1.0,1.0,36.0,Chandan Nagar,2.0
3750.0,6.0,3.0,290.0,Dapodi,4.0
950.0,2.0,2.0,45.0,Deccan Gymkhana,2.0
1022.0,2.0,2.0,52.0,Dehu Road,2.0
1018.0,2.0,0.0,23.45,Dhankawadi,2.0
1322.0,2.0,2.0,68.0,Dhole Patil Road,2.0
1800.0,4.0,2.0,145.0,Erandwane,4.0
1460.0,2.0,2.0,58.39,Fatima Nagar,3.0
990.0,2.0,1.0,44.55,Fergusson College Road,2.0
2400.0,3.0,1.0,260.0,Ganesh Peth,3.0
1635.0,2.0,2.0,85.0,Ganeshkhind,3.0
3526.0,4.0,1.0,558.0,Ghorpade Peth,4.0
3400.0,3.0,1.0,210.0,Ghorpadi,4.0
2770.0,3.0,1.0,460.0,Gokhale Nagar,3.0
3035.0,5.0,0.0,200.0,Gultekdi,4.0
1533.0,3.0,2.0,85.0,Guruwar peth,3.0
1720.0,3.0,1.0,134.0,Hadapsar,3.0
2000.0,3.0,1.0,200.0,Hadapsar Industrial Estate,3.0
1185.0,2.0,2.0,75.84,Hingne Khurd,2.0
900.0,2.0,1.0,27.0,Jangali Maharaj Road,2.0
395.0,1.0,1.0,10.25,Kalyani Nagar,1.0
1031.0,2.0,1.0,56.35,Karve Nagar,2.0
2400.0,8.0,2.0,650.0,Karve Road,6.0
2650.0,4.0,2.0,240.0,Kasba Peth,4.0
2400.0,5.0,1.0,415.0,Katraj,5.0
1330.0,2.0,2.0,46.55,Khadaki,3.0
1259.0,2.0,2.0,57.0,Khadki,2.0
1570.0,3.0,2.0,88.0,Kharadi,3.0
1075.0,2.0,1.0,36.0,Kondhwa,3.0
1216.0,2.0,1.0,79.0,Kondhwa Budruk,2.0
1428.0,2.0,2.0,66.0,Kondhwa Khurd,3.0
1160.0,2.0,2.0,40.59,Koregaon Park,2.0
1475.0,3.0,2.0,70.0,Law College Road,3.0
1754.0,3.0,2.0,135.0,Laxmi Road,3.0
1639.0,3.0,1.0,83.0,Lulla Nagar,3.0
1804.0,3.0,2.0,102.0,Mahatma Gandhi Road,3.0
1200.0,3.0,2.0,56.2,Mangalwar peth,3.0
1135.0,2.0,3.0,55.0,Manik Bagh,2.0
1260.0,2.0,2.0,46.62,Market yard,2.0
2160.0,3.0,2.0,160.0,Mukund Nagar,3.0
1220.0,2.0,2.0,59.5,Nagar Road,2.0
1200.0,2.0,0.0,67.0,Nana Peth,2.0
1300.0,2.0,3.0,65.0,Narayan Peth,2.0
605.0,1.0,1.0,29.0,Narayangaon,1.0
1444.0,2.0,1.0,75.97,Padmavati,2.0
924.0,2.0,1.0,45.0,Parvati Darshan,2.0
1000.0,2.0,1.0,30.0,Pashan,2.0
1200.0,3.0,3.0,225.0,Pirangut,3.0
845.0,2.0,1.0,29.0,Prabhat Road,2.0
700.0,2.0,1.0,35.0,Pune Railway Station,2.0
1187.0,2.0,2.0,58.0,Rasta Peth,2.0
1625.0,3.0,2.0,55.0,Raviwar Peth,3.0
1200.0,2.0,2.0,83.0,Sadashiv Peth,2.0
1452.55,2.0,3.0,110.0,Sahakar Nagar,2.0
2357.0,3.0,2.0,151.0,Salunke Vihar,3.0
1200.0,2.0,1.0,49.5,Sasson Road,2.0
1139.0,2.0,2.0,56.85,Satara Road,2.0
600.0,1.0,0.0,97.5,Senapati Bapat Road,1.0
1660.0,3.0,3.0,75.0,Shaniwar Peth,3.0
1170.0,2.0,3.0,105.0,Shivaji Nagar,2.0
1448.0,2.0,2.0,68.0,Shukrawar Peth,2.0
1762.0,3.0,3.0,110.0,Sinhagad Road,3.0
1105.0,2.0,1.0,38.65,Somwar Peth,2.0
1825.0,3.0,1.0,105.0,Swargate,3.0
1185.0,2.0,2.0,43.0,Vadgaon Budruk,2.0
1320.0,2.0,1.0,38.12,Wadgaon Sheri,3.0
1058.0,2.0,1.0,48.0,Viman Nagar,2.0
1220.0,2.0,2.0,60.0,Vishrant Wadi,2.0
925.0,2.0,1.0,25.0,Wagholi,2.0
1200.0,2.0,1.0,72.0,Wakadewadi,2.0
1160.0,2.0,2.0,40.6,Wanowrie,3.0
1411.0,3.0,2.0,91.72,Yerawada,3.0
1550.0,3.0,2.0,78.0,Alandi Road,3.0
3250.0,4.0,3.0,230.0,Ambegaon Budruk,4.0
2503.0,4.0,0.0,188.0,Aundh Road,4.0
2524.0,5.0,2.0,190.0,Balaji Nagar,4.0
1063.0,2.0,2.0,42.0,Baner,2.0
1077.0,2.0,1.0,37.7,Baner road,2.0
1200.0,3.0,2.0,44.0,Bhandarkar Road,2.0
1500.0,3.0,2.0,70.0,Bhavani Peth,4.0
1045.0,2.0,2.0,76.77,Bibvewadi,2.0
1290.0,2.0,3.0,45.15,Bopodi,3.0
1400.0,2.0,1.0,78.0,Budhwar Peth,2.0
1600.0,3.0,2.0,58.14,Bund Garden Road,3.0
3095.0,3.0,3.0,375.0,Camp,3.0
1545.0,2.0,1.0,58.0,Chandan Nagar,3.0
1680.0,3.0,1.0,112.0,Dapodi,3.0
1350.0,2.0,1.0,67.5,Deccan Gymkhana,2.0
950.0,2.0,1.0,38.0,Dehu Road,2.0
1050.0,2.0,2.0,45.0,Dhankawadi,2.0
1305.0,2.0,2.0,49.0,Dhayari Phata,3.0
2700.0,7.0,2.0,125.0,Erandwane,5.0
1100.0,3.0,1.0,78.0,Fatima Nagar,3.0
3500.0,5.0,0.0,160.0,Fergusson College Road,6.0
1634.0,3.0,1.0,83.33,Ganesh Peth,3.0
1352.0,2.0,2.0,85.0,Ganeshkhind,2.0
1145.0,2.0,2.0,65.0,Ghorpade Peth,2.0
2200.0,3.0,2.0,190.0,Gokhale Nagar,3.0
1020.0,2.0,1.0,39.0,Gultekdi,2.0
1168.0,2.0,1.0,61.0,Hadapsar,2.0
1205.0,2.0,1.0,75.0,Hadapsar Industrial Estate,2.0
1195.0,2.0,2.0,100.0,Hingne Khurd,2.0
1028.0,2.0,1.0,49.0,Jangali Maharaj Road,2.0
1175.0,2.0,2.0,48.27,Kalyani Nagar,2.0
1550.0,2.0,2.0,90.0,Karve Nagar,3.0
1826.0,3.0,2.0,165.0,Karve Road,3.0
2400.0,5.0,2.0,160.0,Kasba Peth,5.0
1603.0,3.0,2.0,96.0,Katraj,3.0
1350.0,3.0,1.0,72.0,Khadaki,3.0
714.0,1.0,1.0,28.0,Khadki,1.0
1215.0,2.0,3.0,65.0,Kharadi,2.0
1405.0,2.0,2.0,77.0,Kondhwa,3.0
1142.0,2.0,1.0,51.0,Kondhwa Budruk,2.0
4000.0,4.0,3.0,170.0,Kondhwa Khurd,4.0
1870.0,3.0,2.0,90.0,Koregaon Park,3.0
1313.0,2.0,2.0,73.0,Kothrud,2.0
1945.0,3.0,3.0,120.0,Law College Road,3.0
1573.0,3.0,2.0,95.0,Laxmi Road,3.0
1255.0,2.0,1.0,92.0,Lulla Nagar,2.0
1400.0,3.0,2.0,91.15,Mahatma Gandhi Road,4.0
1235.0,2.0,2.0,43.63,Mangalwar peth,2.0
1380.0,2.0,1.0,52.0,Manik Bagh,3.0
1238.0,2.0,1.0,67.0,Model colony,2.0
1465.0,2.0,3.0,74.72,Mukund Nagar,3.0
1418.0,2.0,2.0,103.0,Mundhawa,2.0
1650.0,3.0,1.0,165.0,Nagar Road,3.0
351.0,1.0,1.0,16.0,Nana Peth,1.0
1279.0,2.0,2.0,48.0,Narayan Peth,2.0
1870.0,3.0,1.0,200.0,Narayangaon,3.0
1500.0,5.0,1.0,230.0,Navi Peth,4.0
2526.0,2.0,2.0,250.0,Padmavati,3.0
1550.0,2.0,1.0,150.0,Parvati Darshan,3.0
1845.0,2.0,1.0,68.27,Paud Road,3.0
1360.0,2.0,1.0,59.27,Pirangut,3.0
1150.0,2.0,1.0,75.0,Prabhat Road,3.0
1260.0,2.0,2.0,49.5,Pune Railway Station,2.0
1200.0,3.0,1.0,74.0,Rasta Peth,3.0
965.0,2.0,1.0,42.5,Raviwar Peth,2.0
1350.0,2.0,3.0,48.0,Sadashiv Peth,3.0
1447.0,2.0,1.0,75.97,Sahakar Nagar,2.0
1229.0,3.0,1.0,86.03,Salunke Vihar,3.0
1027.0,2.0,2.0,43.0,Sasson Road,2.0
1153.0,2.0,1.0,48.5,Satara Road,2.0
2856.0,5.0,0.0,145.5,Senapati Bapat Road,4.0
1065.0,2.0,2.0,50.0,Shaniwar Peth,2.0
1030.0,2.0,3.0,61.0,Shivaji Nagar,2.0
1340.0,2.0,2.0,61.0,Shukrawar Peth,2.0
600.0,1.0,0.0,32.0,Somwar Peth,1.0
1410.0,2.0,3.0,44.42,Swargate,3.0
1055.0,2.0,2.0,45.35,Tilak Road,2.0
1304.0,2.0,1.0,79.0,Uruli Devachi,2.0
2720.0,4.0,1.0,485.0,Vadgaon Budruk,4.0
990.0,2.0,1.0,31.5,Wadgaon Sheri,2.0
1035.0,2.0,1.0,39.33,Viman Nagar,2.0
700.0,1.0,0.0,30.09,Vishrant Wadi,1.0
1120.0,2.0,2.0,43.0,Wagholi,2.0
1300.0,2.0,2.0,73.0,Wakadewadi,2.0
1239.0,2.0,1.0,82.0,Wanowrie,2.0
1403.0,3.0,3.0,51.63,Warje,3.0
1365.0,2.0,1.0,92.0,Yerawada,2.0
1165.0,2.0,1.0,135.0,Alandi Road,2.0
1130.0,2.0,3.0,45.19,Ambegaon Budruk,3.0
1776.42,3.0,2.0,105.0,Anandnagar,3.0
1194.0,2.0,2.0,47.0,Aundh Road,2.0
1107.0,2.0,2.0,33.0,Balaji Nagar,2.0
2319.0,3.0,2.0,180.0,Baner,3.0
1520.0,3.0,3.0,80.0,Baner road,3.0
1536.0,3.0,1.0,89.0,Bhandarkar Road,3.0
3000.0,4.0,2.0,240.0,Bhavani Peth,4.0
1050.0,2.0,1.0,38.0,Bibvewadi,2.0
1850.0,3.0,2.0,146.0,Bopodi,3.0
1112.0,2.0,2.0,62.0,Budhwar Peth,2.0
1535.0,3.0,2.0,72.5,Bund Garden Road,3.0
1050.0,2.0,1.0,35.0,Camp,2.0
2400.0,3.0,2.0,370.0,Chandan Nagar,4.0
1250.0,3.0,2.0,65.0,Dapodi,3.0
1187.0,2.0,3.0,52.0,Deccan Gymkhana,2.0
1164.0,2.0,1.0,56.0,Dehu Road,2.0
1395.0,2.0,1.0,62.78,Dhankawadi,3.0
2072.0,3.0,2.0,108.0,Dhayari Phata,3.0
1450.0,3.0,3.0,60.91,Dhole Patil Road,3.0
1550.0,3.0,2.0,82.0,Erandwane,3.0
1315.0,2.0,2.0,90.0,Fatima Nagar,2.0
3067.0,4.0,3.0,230.0,Fergusson College Road,4.0
1210.0,2.0,2.0,72.0,Ganesh Peth,2.0
1075.0,2.0,1.0,47.0,Ganeshkhind,3.0
11338.0,9.0,1.0,1000.0,Ghorpade Peth,6.0
1215.0,3.0,1.0,42.2,Ghorpadi,3.0
1470.0,2.0,2.0,75.0,Gokhale Nagar,3.0
1590.0,2.0,2.0,125.0,Guruwar peth,3.0
1050.0,2.0,1.0,36.75,Hadapsar,2.0
1306.0,2.0,1.0,55.91,Hadapsar Industrial Estate,2.0
2000.0,3.0,2.0,250.0,Hingne Khurd,3.0
1445.0,3.0,2.0,64.0,Jangali Maharaj Road,3.0
1220.0,3.0,2.0,58.0,Kalyani Nagar,3.0
3190.0,3.0,1.0,160.0,Karve Nagar,4.0
1215.0,2.0,1.0,51.26,Karve Road,2.0
1920.0,2.0,1.0,88.0,Kasba Peth,3.0
1390.0,2.0,2.0,60.0,Katraj,2.0
1196.0,2.0,0.0,71.74,Kharadi,2.0
1550.0,2.0,2.0,75.0,Kondhwa,3.0
1418.0,2.0,2.0,101.0,Kondhwa Budruk,2.0
1655.0,3.0,2.0,115.0,Kondhwa Khurd,3.0
1115.0,2.0,2.0,33.45,Koregaon Park,2.0
1170.0,2.0,2.0,68.0,Kothrud,2.0
1035.0,2.0,2.0,38.3,Law College Road,2.0
1306.0,2.0,2.0,58.0,Laxmi Road,3.0
750.0,2.0,2.0,22.0,Lulla Nagar,2.0
1917.0,3.0,3.0,122.0,Mahatma Gandhi Road,3.0
1615.0,3.0,3.0,58.0,Mangalwar peth,3.0
1071.0,2.0,2.0,52.25,Manik Bagh,2.0
1325.0,2.0,2.0,119.0,Market yard,2.0
3000.0,4.0,2.0,900.0,Model colony,7.0
1400.0,2.0,1.0,88.0,Mukund Nagar,3.0
1246.0,2.0,1.0,82.0,Mundhawa,2.0
1215.0,2.0,0.0,40.0,Nagar Road,2.0
1200.0,2.0,2.0,49.5,Nana Peth,2.0
1200.0,2.0,2.0,60.0,Narayangaon,2.0
945.0,2.0,2.0,50.0,Navi Peth,2.0
1175.0,2.0,1.0,52.0,Parvati Darshan,2.0
920.0,2.0,1.0,63.0,Pashan,2.0
3024.0,5.0,1.0,350.0,Paud Road,4.0
1600.0,2.0,2.0,110.0,Pirangut,2.0
955.0,1.0,2.0,34.01,Rasta Peth,2.0
1750.0,3.0,3.0,100.0,Raviwar Peth,3.0
1425.0,2.0,2.0,64.0,Sadashiv Peth,3.0
2150.0,3.0,2.0,265.0,Sahakar Nagar,3.0
1165.0,2.0,1.0,40.5,Salunke Vihar,2.0
1050.0,2.0,2.0,48.0,Sasson Road,2.0
1370.0,2.0,2.0,75.0,Satara Road,3.0
1374.0,2.0,1.0,72.0,Senapati Bapat Road,3.0
1754.0,3.0,2.0,124.0,Shaniwar Peth,3.0
1847.0,3.0,2.0,110.0,Shivaji Nagar,3.0
1850.0,4.0,3.0,139.0,Shukrawar Peth,3.0
3297.0,3.0,1.0,135.0,Sinhagad Road,3.0
1187.0,2.0,2.0,45.0,Somwar Peth,2.0
1400.0,2.0,1.0,40.44,Swargate,3.0
1350.0,2.0,3.0,180.0,Uruli Devachi,2.0
3000.0,2.0,2.0,120.0,Vadgaon Budruk,3.0
693.0,1.0,1.0,34.3,Wadgaon Sheri,1.0
1980.0,3.0,2.0,224.0,Viman Nagar,3.0
1021.0,2.0,1.0,48.0,Vishrant Wadi,2.0
1165.0,2.0,2.0,95.0,Wagholi,2.0
1756.0,3.0,2.0,92.0,Wakadewadi,3.0
1739.0,3.0,1.0,105.0,Wanowrie,3.0
1215.0,2.0,2.0,58.86,Yerawada,2.0
950.0,2.0,1.0,46.5,Alandi Road,2.0
1082.0,2.0,1.0,49.0,Ambegaon Budruk,3.0
1050.0,2.0,1.0,42.0,Anandnagar,2.0
1080.0,2.0,0.0,53.35,Aundh,2.0
1100.0,2.0,2.0,55.0,Aundh Road,2.0
3200.0,4.0,1.0,205.0,Balaji Nagar,4.0
1311.0,2.0,1.0,78.0,Baner,2.0
1608.0,3.0,1.0,67.98,Baner road,3.0
1160.0,2.0,2.0,36.0,Bhandarkar Road,2.0
1170.0,2.0,1.0,71.0,Bhavani Peth,2.0
1155.0,2.0,2.0,40.6,Bibvewadi,2.0
1255.0,2.0,1.0,77.68,Bopodi,3.0
1065.0,2.0,2.0,44.95,Budhwar Peth,2.0
674.0,1.0,1.0,21.0,Bund Garden Road,1.0
1936.0,4.0,2.0,126.0,Camp,3.0
2289.0,3.0,2.0,260.0,Chandan Nagar,3.0
1100.0,2.0,1.0,38.45,Dapodi,2.0
2257.0,4.0,2.0,157.0,Deccan Gymkhana,3.0
1055.0,2.0,2.0,55.0,Dehu Road,2.0
1530.0,3.0,3.0,51.87,Dhankawadi,3.0
1700.0,3.0,1.0,97.0,Dhayari Phata,3.0
1575.0,2.0,2.0,78.0,Dhole Patil Road,3.0
3500.0,4.0,2.0,330.0,Erandwane,3.0
1263.0,2.0,1.0,93.32,Fatima Nagar,2.0
1559.0,3.0,0.0,69.315,Fergusson College Road,3.0
1043.0,2.0,2.0,65.0,Ganesh Peth,2.0
1255.0,2.0,2.0,53.5,Ganeshkhind,2.0
1352.5,2.0,0.0,93.865,Ghorpade Peth,2.0
590.0,1.0,0.0,13.57,Ghorpadi,1.0
1550.0,3.0,1.0,120.0,Gokhale Nagar,3.0
1220.0,3.0,3.0,56.0,Gultekdi,3.0
1900.0,3.0,3.0,160.0,Guruwar peth,3.0
1360.0,3.0,3.0,55.0,Hadapsar,3.0
1100.0,2.0,1.0,75.0,Hadapsar Industrial Estate,2.0
1455.0,3.0,2.0,73.31,Hingne Khurd,3.0
1035.0,2.0,1.0,40.5,Jangali Maharaj Road,2.0
1152.0,2.0,2.0,69.0,Kalyani Nagar,2.0
1299.0,2.0,2.0,82.0,Karve Nagar,2.0
1157.0,2.0,1.0,75.0,Karve Road,3.0
1050.0,2.0,2.0,52.5,Kasba Peth,2.0
1050.0,2.0,2.0,40.0,Katraj,2.0
1246.0,2.0,1.0,67.4,Khadaki,2.0
1929.0,3.0,2.0,115.0,Khadki,3.0
1285.0,2.0,1.0,60.0,Kharadi,2.0
1200.0,2.0,0.0,65.0,Kondhwa,3.0
3161.0,4.0,3.0,214.0,Kondhwa Budruk,4.0
1025.0,2.0,0.0,37.0,Koregaon Park,3.0
1124.0,3.0,2.0,80.0,Kothrud,2.0
1012.0,2.0,1.0,54.59,Law College Road,2.0
4500.0,5.0,3.0,250.0,Laxmi Road,7.0
871.0,2.0,2.0,55.0,Lulla Nagar,2.0
1020.0,2.0,2.0,40.0,Mahatma Gandhi Road,2.0
1550.0,3.0,3.0,73.5,Mangalwar peth,3.0
3515.0,3.0,1.0,420.0,Manik Bagh,3.0
1410.0,2.0,2.0,80.0,Market yard,3.0
3500.0,5.0,3.0,150.0,Model colony,4.0
1118.0,2.0,1.0,75.0,Mukund Nagar,2.0
1098.0,2.0,1.0,68.0,Mundhawa,2.0
1130.0,2.0,1.0,45.2,Nagar Road,2.0
1145.0,2.0,2.0,75.0,Nana Peth,2.0
950.0,3.0,1.0,80.0,Narayan Peth,3.0
1051.0,2.0,1.0,33.0,Narayangaon,2.0
1102.0,2.0,2.0,53.67,Padmavati,2.0
1478.0,2.0,2.0,125.0,Parvati Darshan,2.0
645.0,1.0,1.0,16.45,Pashan,1.0
823.0,2.0,1.0,50.63,Paud Road,2.0
880.0,2.0,1.0,35.0,Pirangut,2.0
1991.0,4.0,2.0,100.0,Pune Railway Station,3.0
1100.0,3.0,1.0,50.0,Rasta Peth,3.0
1745.0,3.0,2.0,115.0,Raviwar Peth,3.0
1226.0,3.0,1.0,135.0,Sadashiv Peth,2.0
1100.0,2.0,1.0,70.0,Salunke Vihar,2.0
1200.0,4.0,3.0,195.0,Sasson Road,4.0
1450.0,2.0,1.0,58.0,Satara Road,2.0
1150.0,2.0,1.0,54.0,Shaniwar Peth,2.0
1843.0,3.0,2.0,95.84,Shivaji Nagar,3.0
2200.0,4.0,2.0,195.0,Shukrawar Peth,4.0
1090.0,3.0,2.0,44.0,Sinhagad Road,2.0
1132.0,2.0,2.0,42.0,Somwar Peth,2.0
1375.0,2.0,2.0,80.0,Swargate,2.0
1500.0,5.0,3.0,220.0,Tilak Road,4.0
760.0,1.0,2.0,50.3,Uruli Devachi,1.0
